"Diana Ross","Jimmy Ruffin","Ain't No Mountain High Enough","What Becomes Of The Brokenhearted",0.318598
"Diana Ross",Supremes,"Upside Down","Stop! In The Name Of Love",0.301989
"Diana Ross","Michael Jackson","Upside Down","Don't Stop 'Til You Get Enough",0.285369
"Diana Ross","Michael Jackson","Upside Down","Off The Wall",0.268157
"Diana Ross","Candi Staton","Upside Down","Young Hearts Run Free",0.263902
"Diana Ross",Supremes,"Upside Down","Baby Love",0.261026
"Diana Ross","Hot Chocolate","Upside Down","You Sexy Thing",0.257403
"Diana Ross","Jackson 5","Touch Me In The Morning","Dancing Machine",0.250497
"Diana Ross","Mary Wells","Touch Me In The Morning","My Guy",0.23609
"Diana Ross","Marvin Gaye","Touch Me In The Morning","Let's Get It On",0.225614
"Diana Ross","Jimmy Ruffin","Touch Me In The Morning","What Becomes Of The Brokenhearted",0.208158
"Diana Ross",Commodores,"Touch Me In The Morning",Still,0.20716
"Diana Ross","Dionne Warwick","Ain't No Mountain High Enough","Walk On By",0.207139
"Diana Ross","Candi Staton","Ain't No Mountain High Enough","Young Hearts Run Free",0.206747
"Diana Ross","Dionne Warwick","Touch Me In The Morning","Walk On By",0.206546
"Diana Ross",Commodores,"Ain't No Mountain High Enough","Three Times A Lady",0.206206
"Diana Ross","Laura Branigan","Upside Down","Self Control",0.204488
"Diana Ross","Mary Wells","Ain't No Mountain High Enough","You Beat Me To The Punch",0.204376
"Diana Ross","Deniece Williams","Upside Down","Let's Hear It For The Boy",0.201047
"Diana Ross","Stevie Wonder","Upside Down",Superstition,0.189974
"Diana Ross","Marvin Gaye","Upside Down","Let's Get It On",0.187582
"Diana Ross","Carly Simon","Touch Me In The Morning","You're So Vain",0.164546
"Diana Ross","Atlantic Starr","Touch Me In The Morning",Always,0.163655
"Diana Ross","Taylor Dayne","Upside Down","Tell It To My Heart",0.162016
"Diana Ross","Kim Wilde","Upside Down","Kids In America",0.154787
"Diana Ross","Mary Wells","Touch Me In The Morning","You Beat Me To The Punch",0.139643
"Diana Ross","Carly Simon","Ain't No Mountain High Enough","You're So Vain",0.136585
"Diana Ross","Kool and The Gang","Touch Me In The Morning",Joanna,0.130105
"Diana Ross","Belinda Carlisle","Upside Down","Heaven Is A Place On Earth",0.125296
"Diana Ross","Lisa Stansfield","Upside Down","All Around The World",0.123131
"Diana Ross","Eddie Kendricks","Touch Me In The Morning","Boogie Down",0.118829
"Diana Ross",Bananarama,"Upside Down","Cruel Summer",0.113284
"Diana Ross","Paula Abdul","Upside Down","Straight Up",0.112461
"Diana Ross","Hot Chocolate","Ain't No Mountain High Enough","You Sexy Thing",0.110576
"Diana Ross","Candi Staton","Touch Me In The Morning","Young Hearts Run Free",0.110028
"Diana Ross","Anita Baker","Touch Me In The Morning","Sweet Love",0.109271
"Diana Ross","Linda Ronstadt","Touch Me In The Morning","You're No Good",0.105152
"Diana Ross","Helen Reddy","Touch Me In The Morning","Delta Dawn",0.100213
"Diana Ross","Kool and The Gang","Ain't No Mountain High Enough","Too Hot",0.0983773
"Diana Ross","Lisa Stansfield","Ain't No Mountain High Enough","All Around The World",0.0958762
"Diana Ross","Kim Wilde","Upside Down","You Keep Me Hangin' On",0.0958228
"Diana Ross","Sister Sledge","Touch Me In The Morning","He's The Greatest Dancer",0.0956185
"Diana Ross","Jody Watley","Upside Down","Looking For A New Love",0.0949418
"Diana Ross","Atlantic Starr","Upside Down",Always,0.0920188
"Diana Ross","Anita Baker","Ain't No Mountain High Enough","Sweet Love",0.0837589
"Diana Ross","Bobby Brown","Upside Down","My Prerogative",0.0769506
"Diana Ross","Olivia Newton-John","Touch Me In The Morning","Have You Never Been Mellow",0.0744037
"Diana Ross","Mary J. Blige","Ain't No Mountain High Enough","Be Without You",0.0620337
"Diana Ross","Jody Watley","Touch Me In The Morning","Looking For A New Love",0.0606383
"Diana Ross","Mary J. Blige","Touch Me In The Morning","Be Without You",0.0501097
"Diana Ross","Taylor Dayne","Upside Down","Love Will Lead You Back",0.0494206
"Diana Ross","Leo Sayer","Upside Down","More Than I Can Say",0.0459716
"Diana Ross","Mary Wells","Upside Down","You Beat Me To The Punch",0.0450115
"Diana Ross","Barry Manilow","Touch Me In The Morning","Looks Like We Made It",0.00565141
"Diana Ross","Phoebe Snow","Touch Me In The Morning","Poetry Man",0.00274382
"Diana Ross","Cyndi Lauper","Touch Me In The Morning","True Colors",0.00263719
"Dierks Bentley","Kenny Chesney","What Was I Thinkin'","I Go Back",0.516791
"Dierks Bentley","Toby Keith","What Was I Thinkin'","As Good As I Once Was",0.496906
"Dierks Bentley","Gretchen Wilson","What Was I Thinkin'","Redneck Woman",0.376369
"Dierks Bentley","Dixie Chicks","What Was I Thinkin'","Cowboy Take Me Away",0.188541
"Dierks Bentley","Jimmy Buffett","What Was I Thinkin'",Margaritaville,0.00398725
"Dionne Warwick","Dionne Warwick","Walk On By","Anyone Who Had A Heart",1.0
"Dionne Warwick","Percy Sledge","Walk On By","When A Man Loves A Woman",0.340761
"Dionne Warwick","B.J. Thomas","Walk On By","Raindrops Keep Fallin' On My Head",0.328559
"Dionne Warwick",Supremes,"Walk On By","Baby Love",0.22843
"Dionne Warwick","Diana Ross","Walk On By","Ain't No Mountain High Enough",0.191574
"Dionne Warwick","Mary Wells","Walk On By","My Guy",0.188455
"Dionne Warwick","B.J. Thomas","Walk On By","Hooked On A Feeling",0.133014
"Dionne Warwick","Diana Ross","Walk On By","Touch Me In The Morning",0.125299
"Dionne Warwick","Jimmy Ruffin","Walk On By","What Becomes Of The Brokenhearted",0.108073
"Dionne Warwick","Anita Baker","Deja Vu","Sweet Love",0.107862
"Dionne Warwick","Anita Baker","Walk On By","Sweet Love",0.0938285
"Dionne Warwick","Mary Wells","Walk On By","You Beat Me To The Punch",0.0911363
"Dionne Warwick",Carpenters,"Walk On By","(They Long To Be) Close To You",0.0798321
"Dionne Warwick","Lou Rawls","Deja Vu","You'll Never Find Another Love Like Mine",0.0751638
"Dionne Warwick","Lisa Stansfield","Deja Vu","All Around The World",0.0704743
"Dionne Warwick","Patti Page","Walk On By","All My Love",0.0664452
"Dionne Warwick",Carpenters,"Walk On By","Rainy Days And Mondays",0.0616342
"Dionne Warwick",Commodores,"Deja Vu","Oh No",0.0611689
"Dionne Warwick","Jody Watley","Walk On By","Looking For A New Love",0.0521253
"Dionne Warwick","Stevie Wonder","Deja Vu","I Just Called To Say I Love You",0.0510113
"Dionne Warwick","Atlantic Starr","Walk On By",Always,0.0470295
"Dionne Warwick","Freda Payne","Deja Vu","Bring The Boys Home",0.0469055
"Dionne Warwick","Bobby Darin","Walk On By","If I Were A Carpenter",0.0462822
"Dionne Warwick","Toni Braxton","Walk On By","Another Sad Love Song",0.0456342
"Dionne Warwick",Supremes,"Deja Vu","Baby Love",0.0346904
"Dionne Warwick","Boz Scaggs","Deja Vu","Miss Sun",0.00490367
"Dionne Warwick",Chic,"Walk On By","Good Times",0.00424152
"Dionne Warwick","Carly Simon","Walk On By","You're So Vain",0.00409933
"Dionne Warwick","Mariah Carey","Deja Vu","I Still Believe",0.00172124
"Dire Straits","Van Halen","Walk Of Life",Jump,0.185596
"Dire Straits","Van Morrison","Walk Of Life","Brown Eyed Girl",0.144726
"Dire Straits",Foreigner,"Walk Of Life","I Want To Know What Love Is",0.136099
"Dire Straits","Bruce Springsteen","Walk Of Life","Streets Of Philadelphia",0.130178
"Dire Straits","Deep Purple","Walk Of Life","Smoke On The Water",0.12599
"Dire Straits","Bryan Adams","Walk Of Life","Run To You",0.117083
"Dire Straits","Guns N' Roses","Walk Of Life","Paradise City",0.116271
"Dire Straits",Kansas,"Walk Of Life","Dust In The Wind",0.105433
"Dire Straits","David Bowie","Walk Of Life","Let's Dance",0.10461
"Dire Straits",Foreigner,"Walk Of Life","Waiting For A Girl Like You",0.0926963
"Dire Straits",Styx,"Walk Of Life",Babe,0.0769029
"Dire Straits",America,"Walk Of Life","A Horse With No Name",0.0729771
"Dire Straits",Roxette,"Walk Of Life","The Look",0.0683658
"Dire Straits","Bonnie Tyler","Walk Of Life","Total Eclipse Of The Heart",0.0612788
"Dire Straits","Golden Earring","Walk Of Life","Radar Love",0.0546095
"Dire Straits","Golden Earring","Walk Of Life","Twilight Zone",0.0525904
"Dire Straits","Simple Minds","Walk Of Life","Alive And Kicking",0.0490539
"Dire Straits","Steely Dan","Walk Of Life","Do It Again",0.0481579
"Dire Straits","Steely Dan","Walk Of Life","Reelin' In The Years",0.0373214
"Dire Straits","Johnny Cash","Walk Of Life","I Walk the Line",0.00356008
"Dire Straits","Buffalo Springfield","Walk Of Life","For What It's Worth",0.00242799
"Dire Straits","Jefferson Airplane","Walk Of Life","Somebody To Love",0.00230764
Divinyls,"Belinda Carlisle","I Touch Myself","Heaven Is A Place On Earth",0.943943
Divinyls,"Pat Benatar","I Touch Myself","Love Is A Battlefield",0.824688
Divinyls,"Kim Wilde","I Touch Myself","Kids In America",0.816263
Divinyls,"Toni Basil","I Touch Myself",Mickey,0.779468
Divinyls,Eurythmics,"I Touch Myself","Here Comes The Rain Again",0.735457
Divinyls,"Crowded House","I Touch Myself","Don't Dream It's Over",0.705215
Divinyls,"Laura Branigan","I Touch Myself","Self Control",0.667166
Divinyls,"Paula Abdul","I Touch Myself","Straight Up",0.64995
Divinyls,Heart,"I Touch Myself",Alone,0.643816
Divinyls,"Rick Springfield","I Touch Myself","Jessie's Girl",0.619445
Divinyls,"Taylor Dayne","I Touch Myself","Tell It To My Heart",0.587926
Divinyls,"Kim Wilde","I Touch Myself","You Keep Me Hangin' On",0.585057
Divinyls,Bananarama,"I Touch Myself","Cruel Summer",0.580254
Divinyls,"Go-Go's","I Touch Myself","We Got The Beat",0.579276
Divinyls,"Sheena Easton","I Touch Myself","Sugar Walls",0.558995
Divinyls,"Howard Jones","I Touch Myself","No One Is To Blame",0.461505
Divinyls,"Fine Young Cannibals","I Touch Myself","She Drives Me Crazy",0.0110636
Divinyls,"Johnny Hates Jazz","I Touch Myself","Shattered Dreams",0.0108257
Divinyls,"Murray Head","I Touch Myself","One Night In Bangkok",0.0105848
"Dixie Chicks","Lady Antebellum","Cowboy Take Me Away","I Run To You",0.207736
"Dixie Chicks","Lady Antebellum","Cowboy Take Me Away","American Honey",0.203285
"Dixie Chicks","Brad Paisley","Cowboy Take Me Away",Then,0.198687
"Dixie Chicks","Kenny Chesney","Cowboy Take Me Away","The Good Stuff",0.170969
"Dixie Chicks","Jason Aldean","Cowboy Take Me Away","Big Green Tractor",0.166928
"Dixie Chicks","Dierks Bentley","Cowboy Take Me Away","What Was I Thinkin'",0.148345
"Dixie Chicks","Gretchen Wilson","Cowboy Take Me Away","Redneck Woman",0.147808
"Dixie Chicks","Gretchen Wilson","Long Time Gone","Redneck Woman",0.134026
"Dixie Chicks","Lady Antebellum","Long Time Gone","American Honey",0.0879608
"Dixie Chicks",Alabama,"Cowboy Take Me Away","Love In The First Degree",0.0751316
"Dixie Chicks","Billy Ray Cyrus","Cowboy Take Me Away","Achy Breaky Heart",0.0584128
"Dixie Chicks","Kenny Rogers","Cowboy Take Me Away","The Gambler",0.0463965
"Dixie Chicks","Kenny Rogers","Cowboy Take Me Away",Lucille,0.0417535
"Dixie Chicks","Colbie Caillat","Cowboy Take Me Away",Realize,0.00300004
"Dolly Parton","Bonnie Tyler","9 To 5","Total Eclipse Of The Heart",0.166533
"Dolly Parton","Glen Campbell","9 To 5","Rhinestone Cowboy",0.163149
"Dolly Parton","Crystal Gayle","9 To 5","Don't It Make My Brown Eyes Blue",0.157327
"Dolly Parton","Kenny Rogers","9 To 5","The Gambler",0.150064
"Dolly Parton","Billy Ray Cyrus","9 To 5","Achy Breaky Heart",0.145265
"Dolly Parton","Gretchen Wilson","9 To 5","Redneck Woman",0.0908268
"Dolly Parton","John Denver","9 To 5","Thank God I'm A Country Boy",0.0824964
"Dolly Parton","Jim Reeves","9 To 5","He'll Have To Go",0.0815227
"Dolly Parton",Eurythmics,"9 To 5","Here Comes The Rain Again",0.0799833
"Dolly Parton","Laura Branigan","9 To 5","Self Control",0.0788954
"Dolly Parton","Paula Abdul","9 To 5","Straight Up",0.0756274
"Dolly Parton","Brenda Lee","9 To 5","I'm Sorry",0.0600558
"Dolly Parton","Ronnie Milsap","9 To 5","Smoky Mountain Rain",0.054567
"Dolly Parton","Go-Go's","9 To 5","We Got The Beat",0.0518568
"Dolly Parton",Cher,"9 To 5","If I Could Turn Back Time",0.00731183
"Dolly Parton","Carly Simon","9 To 5","You're So Vain",0.00476212
"Dolly Parton","Elvis Presley","9 To 5","Suspicious Minds",0.0044743
"Don Henley","Robert Palmer","All She Wants To Do Is Dance","Addicted To Love",0.327958
"Don Henley","Steve Winwood","All She Wants To Do Is Dance",Valerie,0.28121
"Don Henley","Billy Joel","All She Wants To Do Is Dance","We Didn't Start The Fire",0.263256
"Don Henley","Billy Squier","All She Wants To Do Is Dance","The Stroke",0.254715
"Don Henley","Rick Springfield","All She Wants To Do Is Dance","Jessie's Girl",0.254281
"Don Henley",Foreigner,"All She Wants To Do Is Dance","Waiting For A Girl Like You",0.248491
"Don Henley","Bryan Adams","All She Wants To Do Is Dance","Run To You",0.245128
"Don Henley","REO Speedwagon","All She Wants To Do Is Dance","Take It On The Run",0.24505
"Don Henley",Survivor,"All She Wants To Do Is Dance","Eye Of The Tiger",0.216949
"Don Henley","Stevie Nicks","All She Wants To Do Is Dance","Stand Back",0.208592
"Don Henley","Johnny Hates Jazz","All She Wants To Do Is Dance","Shattered Dreams",0.206794
"Don Henley",Styx,"All She Wants To Do Is Dance",Babe,0.200292
"Don Henley","Cheap Trick","All She Wants To Do Is Dance","The Flame",0.198073
"Don Henley","Night Ranger","All She Wants To Do Is Dance","Sentimental Street",0.19613
"Don Henley","Pat Benatar","All She Wants To Do Is Dance","Love Is A Battlefield",0.191596
"Don Henley",Survivor,"All She Wants To Do Is Dance","I Can't Hold Back",0.187148
"Don Henley","Rick Springfield","All She Wants To Do Is Dance","Love Somebody",0.18292
"Don Henley","Night Ranger","All She Wants To Do Is Dance","Sister Christian",0.172229
"Don Henley","Richard Marx","All She Wants To Do Is Dance","Should've Known Better",0.163773
"Don Henley","Richard Marx","All She Wants To Do Is Dance","Don't Mean Nothing",0.15992
"Don Henley","Howard Jones","All She Wants To Do Is Dance","No One Is To Blame",0.152853
"Don Henley","Go West","All She Wants To Do Is Dance","King Of Wishful Thinking",0.149836
"Don Henley","Cutting Crew","All She Wants To Do Is Dance","I've Been In Love Before",0.146705
"Don Henley","Corey Hart","All She Wants To Do Is Dance","Sunglasses At Night",0.146488
"Don Henley","Go-Go's","All She Wants To Do Is Dance","Our Lips Are Sealed",0.143816
"Don Henley","Paul Carrack","All She Wants To Do Is Dance","Don't Shed A Tear",0.13317
"Don Henley","Steely Dan","All She Wants To Do Is Dance","Hey Nineteen",0.121027
"Don Henley","Bad English","All She Wants To Do Is Dance","When I See You Smile",0.113522
"Don Henley","Taylor Dayne","All She Wants To Do Is Dance","Tell It To My Heart",0.111836
"Don Henley","Thompson Twins","All She Wants To Do Is Dance","Lay Your Hands On Me",0.106301
"Don Henley","Van Morrison","All She Wants To Do Is Dance","Brown Eyed Girl",0.105712
"Don Henley","Tom Cochrane","All She Wants To Do Is Dance","Life Is A Highway",0.0977427
"Don Henley","Little River Band","All She Wants To Do Is Dance","Man On Your Mind",0.0958411
"Don Henley","Taylor Dayne","All She Wants To Do Is Dance","Prove Your Love",0.0923137
"Don Henley","Boz Scaggs","All She Wants To Do Is Dance","Lido Shuffle",0.0821271
"Don Henley","Elvin Bishop","All She Wants To Do Is Dance","Fooled Around And Fell In Love",0.0819563
"Don Henley","Barry Manilow","All She Wants To Do Is Dance",Mandy,0.0709895
"Don Henley","Boz Scaggs","All She Wants To Do Is Dance",Lowdown,0.0702501
"Don Henley","Three Dog Night","All She Wants To Do Is Dance","Joy To The World",0.0692426
"Don Henley","Gerry Rafferty","All She Wants To Do Is Dance","Baker Street",0.0665161
"Don Henley","Robbie Dupree","All She Wants To Do Is Dance","Steal Away",0.063202
"Don Mclean","Glen Campbell",Crying,"Rhinestone Cowboy",0.098101
"Don Mclean","Van Morrison",Crying,"Brown Eyed Girl",0.0934769
"Don Mclean","Crystal Gayle",Crying,"Don't It Make My Brown Eyes Blue",0.0745502
"Don Mclean","Jimmy Buffett",Crying,Margaritaville,0.0690254
"Don Mclean",Chicago,Crying,"If You Leave Me Now",0.0672179
"Don Mclean","Three Dog Night",Crying,"Joy To The World",0.0667407
"Don Mclean",America,Crying,"A Horse With No Name",0.0617829
"Don Mclean","Gordon Lightfoot",Crying,"If You Could Read My Mind",0.0615461
"Don Mclean",Styx,Crying,Babe,0.0548647
"Don Mclean",Chicago,Crying,"25 Or 6 To 4",0.054345
"Don Mclean","Gerry Rafferty",Crying,"Baker Street",0.0505374
"Don Mclean","Jim Reeves",Crying,"He'll Have To Go",0.0473261
"Don Mclean","Boz Scaggs",Crying,"Lido Shuffle",0.0426929
"Don Mclean","B.J. Thomas",Crying,"I Just Can't Help Believing",0.00194232
"Donell Jones","Donell Jones","U Know What's Up","Where I Wanna Be",1.0
"Donell Jones",Usher,"U Know What's Up","U Got it Bad",0.434604
"Donell Jones",Tyrese,"U Know What's Up","Sweet Lady",0.403858
"Donell Jones",Tyrese,"Where I Wanna Be","Sweet Lady",0.386004
"Donell Jones","Jon B.","Where I Wanna Be","They Don't Know",0.333492
"Donell Jones",Avant,"Where I Wanna Be",Separated,0.327151
"Donell Jones",Ginuwine,"U Know What's Up",Pony,0.312862
"Donell Jones",Ginuwine,"U Know What's Up",Pony,0.312862
"Donell Jones","Boyz II Men","U Know What's Up","Water Runs Dry",0.296732
"Donell Jones",Ginuwine,"Where I Wanna Be",Differences,0.291722
"Donell Jones",Ginuwine,"Where I Wanna Be",Differences,0.291722
"Donell Jones",Maxwell,"Where I Wanna Be","Pretty Wings",0.290806
"Donell Jones","Soul For Real","U Know What's Up","Candy Rain",0.290273
"Donell Jones","J. Holiday","U Know What's Up",Suffocate,0.27492
"Donell Jones","Boyz II Men","Where I Wanna Be","Water Runs Dry",0.271406
"Donell Jones","J. Holiday","U Know What's Up",Bed,0.271272
"Donell Jones",Usher,"Where I Wanna Be","U Got it Bad",0.268831
"Donell Jones",Brownstone,"U Know What's Up","If You Love Me",0.249851
"Donell Jones","Soul For Real","Where I Wanna Be","Candy Rain",0.23716
"Donell Jones",Ginuwine,"Where I Wanna Be","In Those Jeans",0.222668
"Donell Jones","J. Holiday","Where I Wanna Be",Bed,0.217923
"Donell Jones","Jon B.","U Know What's Up","They Don't Know",0.215192
"Donell Jones","Brian McKnight","Where I Wanna Be","Back At One",0.208702
"Donell Jones","Brian McKnight","Where I Wanna Be","Back At One",0.208702
"Donell Jones","J. Holiday","Where I Wanna Be",Suffocate,0.205866
"Donell Jones","Craig David","U Know What's Up","7 Days",0.19691
"Donell Jones",Aaliyah,"U Know What's Up","Miss You",0.191688
"Donell Jones","Keyshia Cole","U Know What's Up","Heaven Sent",0.191242
"Donell Jones","Ray J","Where I Wanna Be","One Wish",0.190404
"Donell Jones",Ashanti,"Where I Wanna Be","Rain on Me",0.180222
"Donell Jones","New Edition","U Know What's Up","I'm Still In Love With You",0.173552
"Donell Jones",Brownstone,"Where I Wanna Be","If You Love Me",0.169858
"Donell Jones","Luther Vandross","Where I Wanna Be","Here And Now",0.168961
"Donell Jones","Sunshine Anderson","Where I Wanna Be","Heard It All Before",0.141891
"Donell Jones","Ray J","U Know What's Up","One Wish",0.135267
"Donell Jones","New Edition","Where I Wanna Be","I'm Still In Love With You",0.131172
"Donell Jones","Craig David","Where I Wanna Be","7 Days",0.112855
"Donell Jones","Toni Braxton","Where I Wanna Be","You Mean The World To Me",0.112847
"Donell Jones","Atlantic Starr","Where I Wanna Be",Always,0.0575284
"Donell Jones","Anita Baker","U Know What's Up","Sweet Love",0.00693267
"Donny Osmond","Rick Springfield","Puppy Love","Speak To The Sky",0.338077
"Donny Osmond","Helen Reddy","Puppy Love","Delta Dawn",0.271389
"Donny Osmond",Redbone,"Puppy Love","The Witch Queen Of New Orleans",0.262612
"Donny Osmond",Orleans,"Puppy Love","Still The One",0.215953
"Donny Osmond","Gilbert O'Sullivan","Puppy Love",Clair,0.211908
"Donny Osmond","Neil Sedaka","Puppy Love","Bad Blood",0.195085
"Donny Osmond","Little River Band","Puppy Love",Reminiscing,0.160261
"Donny Osmond","Frankie Laine","Puppy Love","I Believe",0.126127
"Donny Osmond","B.J. Thomas","Puppy Love","Hooked On A Feeling",0.119656
"Dr. Dre","Ice Cube","Nuthin' But A ""G"" Thang","It Was A Good Day",0.425543
"Dr. Dre","Cypress Hill","Nuthin' But A ""G"" Thang","Insane In The Brain",0.210888
"Dr. Dre","Bone Thugs-N-Harmony","Nuthin' But A ""G"" Thang","Tha Crossroads",0.146451
"Dr. Dre","LL Cool J","Nuthin' But A ""G"" Thang","Around The Way Girl",0.0734994
"Dr. Dre","Das EFX","Nuthin' But A ""G"" Thang","They Want EFX",0.0654542
"Dr. Hook","Little River Band","Better Love Next Time","Man On Your Mind",0.25109
"Dr. Hook","Jefferson Starship","Better Love Next Time","Count On Me",0.129991
"Dr. Hook","Jefferson Starship","Better Love Next Time","With Your Love",0.125083
"Dr. Hook",Redbone,"Better Love Next Time","The Witch Queen Of New Orleans",0.12154
"Dr. Hook","Gerry Rafferty","Better Love Next Time","Baker Street",0.114895
"Dr. Hook",Orleans,"Better Love Next Time","Still The One",0.114706
"Dr. Hook","Boz Scaggs","Better Love Next Time",Lowdown,0.114033
"Dr. Hook","Boz Scaggs","Better Love Next Time","Breakdown Dead Ahead",0.109538
"Dr. Hook",Chicago,"Better Love Next Time","If You Leave Me Now",0.109414
"Dr. Hook","Atlanta Rhythm Section","Better Love Next Time","So In To You",0.0972668
"Dr. Hook","Burton Cummings","Better Love Next Time","Stand Tall",0.0917259
"Dr. Hook","Neil Sedaka","Better Love Next Time","Bad Blood",0.087674
"Dr. Hook","Donny Osmond","Better Love Next Time","Puppy Love",0.0850406
"Dr. Hook","Carly Simon","Better Love Next Time","You're So Vain",0.0788094
"Dr. Hook",Bread,"Better Love Next Time","Everything I Own",0.0755235
"Dr. Hook","REO Speedwagon","Better Love Next Time","Take It On The Run",0.0698829
"Dr. Hook","Eric Carmen","Better Love Next Time","All By Myself",0.0658006
"Dr. Hook","Olivia Newton-John","Better Love Next Time","Have You Never Been Mellow",0.0516441
"Dr. Hook","Engelbert Humperdinck","Better Love Next Time","After The Lovin'",0.0442944
"Dr. Hook","Glen Campbell","Better Love Next Time","Rhinestone Cowboy",0.0290874
"Dr. Hook","Robert Palmer","Better Love Next Time","Addicted To Love",0.026983
"Dr. Hook","Lee Michaels","Better Love Next Time","Do You Know What I Mean",0.00241392
"Dusty Springfield","Petula Clark","Wishin' And Hopin'","I Know A Place",0.248457
"Dusty Springfield",Supremes,"Wishin' And Hopin'","Baby Love",0.15159
"Dusty Springfield","Peter and Gordon","Wishin' And Hopin'","I Go To Pieces",0.140748
"Dusty Springfield","Mary Wells","Wishin' And Hopin'","My Guy",0.124409
"Dusty Springfield","Skeeter Davis","Wishin' And Hopin'","The End Of The World",0.122284
"Dusty Springfield","Del Shannon","Wishin' And Hopin'","Hats Off To Larry",0.0869321
"Dusty Springfield",Carpenters,"Wishin' And Hopin'","Rainy Days And Mondays",0.0828916
"Dusty Springfield",Carpenters,"Wishin' And Hopin'","(They Long To Be) Close To You",0.0768968
"Dusty Springfield","Buffalo Springfield","Wishin' And Hopin'","For What It's Worth",0.0650121
"Dusty Springfield","Diana Ross","Wishin' And Hopin'","Ain't No Mountain High Enough",0.0631315
"Dusty Springfield","Jimmy Ruffin","Wishin' And Hopin'","What Becomes Of The Brokenhearted",0.0604717
"Dusty Springfield",Coasters,"Wishin' And Hopin'","Charlie Brown",0.0523298
"Dusty Springfield","Tina Turner","Wishin' And Hopin'","I Don't Wanna Fight",0.0477032
"Dusty Springfield","Olivia Newton-John","Wishin' And Hopin'","Have You Never Been Mellow",0.0431927
"Dusty Springfield","Bobby Darin","Wishin' And Hopin'","If I Were A Carpenter",0.0374684
"Dusty Springfield","Carly Simon","Wishin' And Hopin'",Anticipation,0.00422447
"Dusty Springfield","Mary Hopkin","Wishin' And Hopin'","Those Were The Days",0.0029623
EMF,"Deep Blue Something",Unbelievable,"Breakfast At Tiffany's",0.864853
EMF,"Right Said Fred",Unbelievable,"I'm Too Sexy",0.792619
EMF,Deee-Lite,Unbelievable,"Groove Is In The Heart",0.713765
EMF,"Vanilla Ice",Unbelievable,"Ice Ice Baby",0.517492
EMF,"Wilson Phillips",Unbelievable,"You're In Love",0.468088
EMF,Technotronic,Unbelievable,"Pump Up The Jam",0.397976
EMF,Divinyls,Unbelievable,"I Touch Myself",0.355946
EMF,"Paula Abdul",Unbelievable,"The Promise Of A New Day",0.30432
EMF,"Fine Young Cannibals",Unbelievable,"She Drives Me Crazy",0.0135006
EMF,Chumbawamba,Unbelievable,Tubthumping,0.01225
EMF,Chumbawamba,Unbelievable,Tubthumping,0.01225
EMF,"Eagle-Eye Cherry",Unbelievable,"Save Tonight",0.0118981
EMF,Bodeans,Unbelievable,"Closer To Free",0.0115871
EMF,"Crash Test Dummies",Unbelievable,"Mmm Mmm Mmm Mmm",0.0112175
"Eddie Kendricks","Lamont Dozier","Boogie Down","Trying To Hold On To My Woman",0.20525
"Eddie Kendricks","Bobby Womack","Boogie Down","Lookin' For A Love",0.194783
"Eddie Kendricks","Jermaine Jackson","Boogie Down","Daddy's Home",0.181529
"Eddie Kendricks","Blue Magic","Boogie Down",Sideshow,0.134544
"Eddie Kendricks","Average White Band","Boogie Down","Pick Up The Pieces",0.11685
"Eddie Kendricks","Mary Jane Girls","Boogie Down","In My House",0.1125
"Eddie Kendricks","Freda Payne","Boogie Down","Bring The Boys Home",0.0851336
"Eddie Money","Little River Band","Walk On Water","Man On Your Mind",0.164221
"Eddie Money","REO Speedwagon","Walk On Water","Keep The Fire Burnin'",0.115569
"Eddie Money",Foreigner,"Walk On Water","Waiting For A Girl Like You",0.105914
"Eddie Money",Heart,"Walk On Water","Tell It Like It Is",0.104941
"Eddie Money",Foreigner,"Walk On Water","I Want To Know What Love Is",0.104173
"Eddie Money","Night Ranger","Walk On Water","Sentimental Street",0.0999642
"Eddie Money","Cheap Trick","Walk On Water","The Flame",0.0953338
"Eddie Money","Robert Palmer","Walk On Water","Addicted To Love",0.0921907
"Eddie Money",Survivor,"Walk On Water","The Search Is Over",0.0912699
"Eddie Money","Kim Carnes","Walk On Water","More Love",0.063619
"Eddie Money","Van Halen","Walk On Water",Jump,0.0584546
"Eddie Money","Richard Marx","Walk On Water",Satisfied,0.0514985
"Eddie Money","Johnny Hates Jazz","Walk On Water","Shattered Dreams",0.0471196
"Eddie Money","Bad English","Walk On Water","When I See You Smile",0.0463005
"Eddie Money","Howard Jones","Walk On Water","No One Is To Blame",0.0448251
"Eddie Money","Atlanta Rhythm Section","Walk On Water","So In To You",0.0436921
"Eddie Money","Jay Ferguson","Walk On Water","Thunder Island",0.0430542
"Eddie Money",Breathe,"Walk On Water","Hands To Heaven",0.03534
"Eddie Money","Boz Scaggs","Walk On Water","Breakdown Dead Ahead",0.00247417
"Eddy Grant",Kajagoogoo,"Electric Avenue","Too Shy",0.335182
"Eddy Grant","Fine Young Cannibals","Electric Avenue","She Drives Me Crazy",0.333784
"Eddy Grant","Kim Wilde","Electric Avenue","Kids In America",0.323599
"Eddy Grant","Toni Basil","Electric Avenue",Mickey,0.294607
"Eddy Grant","Laura Branigan","Electric Avenue","Self Control",0.26682
"Eddy Grant","Murray Head","Electric Avenue","One Night In Bangkok",0.257664
"Eddy Grant","Fine Young Cannibals","Electric Avenue","Good Thing",0.246733
